time,lat,lon,100m_u_component_of_wind,100m_v_component_of_wind,2m_dewpoint_temperature,mean_sea_level_pressure,mean_wave_direction,mean_wave_period,surface_pressure,sea_surface_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,significant_height_of_combined_wind_waves_and_swell,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,2m_temperature,total_precipitation,10m_u_component_of_wind,10m_v_component_of_wind
2019-05-01 12:00:00,53.00,5.50,3.98,-1.10,278.85,101829.14,,,101796.94,11.84,12.10,11.63,11.52,11.06,1806485.50,2821247.50,,0.09,0.08,0.09,0.10,9.23,0.00,3.66,-1.12
2019-05-01 13:00:00,53.00,5.50,4.37,-1.17,278.87,101783.27,,,101750.23,11.84,12.18,11.66,11.52,11.05,1618367.75,2752766.00,,0.09,0.08,0.09,0.10,9.23,0.00,4.00,-1.19
2019-05-01 14:00:00,53.00,5.50,5.16,-1.32,278.94,101740.76,,,101708.66,11.84,12.24,11.68,11.52,11.05,1594065.75,2520687.50,,0.09,0.08,0.09,0.10,9.17,0.00,4.69,-1.32
2019-05-01 15:00:00,53.00,5.50,5.31,-1.46,279.00,101702.64,,,101670.30,11.84,12.25,11.71,11.52,11.06,1442500.25,2142071.75,,0.09,0.08,0.09,0.10,9.14,0.00,4.81,-1.44
2019-05-01 16:00:00,53.00,5.50,5.14,-1.33,278.90,101638.77,,,101606.54,11.84,12.18,11.74,11.52,11.06,989688.62,1653224.62,,0.09,0.08,0.09,0.10,9.05,0.00,4.66,-1.33
2019-05-01 17:00:00,53.00,5.50,5.20,-1.38,278.87,101617.78,,,101585.12,11.84,12.06,11.75,11.52,11.06,623818.81,1103283.88,,0.09,0.08,0.09,0.10,9.14,0.00,4.69,-1.36
2019-05-01 18:00:00,53.00,5.50,5.24,-1.44,278.94,101549.60,,,101517.29,11.84,11.89,11.76,11.52,11.06,312951.00,560973.69,,0.09,0.08,0.09,0.10,9.14,0.00,4.65,-1.36
2019-05-01 19:00:00,53.00,5.50,5.12,-1.59,279.14,101533.09,,,101500.58,11.84,11.65,11.76,11.52,11.06,102961.38,135358.88,,0.09,0.08,0.09,0.10,9.05,0.00,4.46,-1.44
2019-05-01 20:00:00,53.00,5.50,5.14,-1.94,279.40,101508.59,,,101476.58,11.84,11.47,11.75,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.06,0.00,4.47,-1.72
2019-05-01 21:00:00,53.00,5.50,5.42,-2.16,279.70,101470.62,,,101437.58,11.84,11.40,11.73,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.14,0.00,4.74,-1.92
2019-05-01 22:00:00,53.00,5.50,4.61,-1.34,280.03,101416.37,,,101383.79,11.75,11.39,11.71,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.55,0.00,3.96,-1.03
2019-05-01 23:00:00,53.00,5.50,4.88,-0.65,280.21,101368.77,,,101336.32,11.75,11.31,11.69,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.75,0.00,4.23,-0.43
2019-05-02 00:00:00,53.00,5.50,5.44,-0.56,280.26,101311.16,,,101278.25,11.75,11.25,11.67,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.98,0.00,4.65,-0.37
2019-05-02 01:00:00,53.00,5.50,6.37,-0.02,280.69,101254.72,,,101222.00,11.75,11.20,11.66,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.96,0.00,5.41,0.12
2019-05-02 02:00:00,53.00,5.50,7.32,0.31,280.99,101188.10,,,101155.14,11.75,11.18,11.64,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,9.98,0.00,6.17,0.42
2019-05-02 03:00:00,53.00,5.50,7.72,0.04,281.23,101145.28,,,101112.71,11.75,11.14,11.62,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,10.09,0.00,6.53,0.16
2019-05-02 04:00:00,53.00,5.50,7.21,-0.64,281.39,101087.59,,,101055.81,11.75,11.04,11.60,11.52,11.06,0.12,0.12,,0.09,0.08,0.09,0.10,10.08,0.00,6.12,-0.50
2019-05-02 05:00:00,53.00,5.50,6.87,-0.67,281.66,101035.30,,,101003.42,11.75,11.03,11.58,11.52,11.06,81783.88,88214.12,,0.09,0.08,0.09,0.10,10.26,0.00,5.90,-0.51
2019-05-02 06:00:00,53.00,5.50,7.04,-0.75,282.06,101027.79,,,100995.28,11.75,11.18,11.57,11.52,11.06,476667.38,476745.00,,0.09,0.08,0.09,0.10,10.69,0.00,6.07,-0.63
2019-05-02 07:00:00,53.00,5.50,6.93,-0.95,282.18,100999.91,,,100967.31,11.75,11.32,11.56,11.52,11.06,809456.69,990330.94,,0.09,0.08,0.09,0.10,10.83,0.00,5.99,-0.81
2019-05-02 08:00:00,53.00,5.50,6.83,-1.11,282.24,100997.80,,,100965.38,11.75,11.49,11.57,11.51,11.06,1100436.50,1531280.25,,0.09,0.08,0.09,0.10,10.77,0.00,5.91,-0.94
2019-05-02 09:00:00,53.00,5.50,7.06,-1.29,282.21,100996.87,,,100963.99,11.75,11.64,11.59,11.52,11.06,1372272.38,2022022.75,,0.09,0.08,0.09,0.10,10.62,0.00,6.15,-1.15
2019-05-02 10:00:00,53.00,5.50,8.24,-2.47,282.18,101011.19,,,100979.63,11.75,11.79,11.53,11.44,10.99,949813.44,2408172.00,,0.09,0.08,0.09,0.10,10.70,0.00,6.92,-2.02
2019-05-02 11:00:00,53.00,5.50,8.50,-2.87,282.28,100965.55,,,100932.60,11.75,11.89,11.55,11.44,10.99,660271.88,2653373.25,,0.09,0.08,0.09,0.10,10.58,0.00,7.18,-2.33
2019-05-02 12:00:00,53.00,5.50,8.76,-3.39,282.33,100938.47,,,100905.59,11.75,11.95,11.57,11.44,10.99,600359.88,2757626.25,,0.09,0.08,0.09,0.10,10.51,0.00,7.47,-2.81
2019-05-02 13:00:00,53.00,5.50,8.94,-3.88,282.29,100917.49,,,100885.99,11.75,12.05,11.60,11.44,10.99,1488128.62,2706058.75,,0.09,0.08,0.09,0.10,10.74,0.00,7.56,-3.23
2019-05-02 14:00:00,53.00,5.50,8.88,-4.90,282.18,100886.96,,,100854.59,11.75,12.17,11.62,11.44,10.99,2350058.00,2501198.00,,0.09,0.08,0.09,0.10,10.80,0.00,7.50,-4.09
2019-05-02 15:00:00,53.00,5.50,7.68,-6.28,282.00,100895.80,,,100863.49,11.75,12.22,11.65,11.44,10.99,1841996.25,2144842.00,,0.09,0.08,0.09,0.10,10.68,0.00,6.55,-5.31
2019-05-02 16:00:00,53.00,5.50,6.32,-6.69,281.61,100882.34,,,100849.77,11.75,12.16,11.68,11.44,11.00,1359724.50,1663917.25,,0.09,0.08,0.09,0.10,10.38,0.00,5.46,-5.71
2019-05-02 17:00:00,53.00,5.50,5.43,-7.74,281.12,100909.03,,,100877.09,11.75,12.06,11.69,11.44,10.99,920502.19,1119031.25,,0.09,0.08,0.09,0.10,10.09,0.00,4.69,-6.58
2019-05-02 18:00:00,53.00,5.50,4.46,-8.46,280.72,100944.57,,,100911.70,11.75,11.89,11.70,11.44,10.99,407084.25,573270.25,,0.09,0.08,0.09,0.10,9.87,0.00,3.83,-7.18
2019-05-02 19:00:00,53.00,5.50,3.69,-8.52,280.27,100993.27,,,100960.88,11.75,11.74,11.70,11.44,11.00,113922.12,141628.62,,0.09,0.08,0.09,0.10,9.72,0.00,3.16,-7.16
2019-05-02 20:00:00,53.00,5.50,3.23,-8.02,279.76,101027.23,,,100994.95,11.75,11.60,11.69,11.44,11.00,49.62,48.62,,0.09,0.08,0.09,0.10,9.58,0.00,2.78,-6.79
2019-05-02 21:00:00,53.00,5.50,3.05,-8.21,278.95,101066.22,,,101034.17,11.75,11.49,11.68,11.45,10.99,0.12,0.12,,0.09,0.08,0.09,0.10,9.35,0.00,2.62,-6.98
2019-05-02 22:00:00,53.00,5.50,2.07,-8.07,278.79,101108.80,,,101077.03,12.35,11.82,11.65,11.44,10.99,0.12,0.12,,0.09,0.08,0.09,0.10,9.02,0.00,1.78,-6.94
2019-05-02 23:00:00,53.00,5.50,2.09,-8.00,278.05,101139.73,,,101107.46,12.35,11.68,11.62,11.45,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,8.66,0.00,1.81,-6.77
2019-05-03 00:00:00,53.00,5.50,2.19,-7.91,277.16,101147.55,,,101115.17,12.35,11.51,11.59,11.45,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,8.38,0.00,1.91,-6.77
2019-05-03 01:00:00,53.00,5.50,2.58,-7.83,276.90,101170.49,,,101137.78,12.35,11.43,11.56,11.44,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,8.24,0.00,2.19,-6.72
2019-05-03 02:00:00,53.00,5.50,3.09,-7.77,276.54,101168.69,,,101136.17,12.35,11.28,11.53,11.44,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,7.89,0.00,2.62,-6.64
2019-05-03 03:00:00,53.00,5.50,3.61,-7.99,276.14,101202.35,,,101170.14,12.35,11.19,11.49,11.44,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,7.63,0.00,3.07,-6.87
2019-05-03 04:00:00,53.00,5.50,3.99,-8.12,275.34,101217.30,,,101184.71,12.35,11.14,11.46,11.44,11.00,0.12,0.12,,0.09,0.08,0.09,0.10,7.58,0.00,3.41,-7.00
2019-05-03 05:00:00,53.00,5.50,4.03,-7.52,275.31,101258.55,,,101226.07,12.35,11.15,11.43,11.44,11.00,75981.12,103232.50,,0.09,0.08,0.09,0.10,7.66,0.00,3.47,-6.52
2019-05-03 06:00:00,53.00,5.50,4.09,-6.64,274.82,101295.11,,,101262.61,12.35,11.31,11.40,11.44,11.00,466004.25,525056.25,,0.09,0.08,0.09,0.10,7.90,0.00,3.60,-5.84
2019-05-03 07:00:00,53.00,5.50,4.46,-6.16,274.12,101316.80,,,101284.46,12.35,11.48,11.38,11.44,11.00,850571.81,1072129.50,,0.09,0.08,0.09,0.10,8.07,0.00,3.94,-5.48
2019-05-03 08:00:00,53.00,5.50,4.97,-5.45,273.90,101329.71,,,101297.21,12.35,11.68,11.37,11.44,11.00,1181674.88,1638400.75,,0.09,0.08,0.09,0.10,8.24,0.00,4.42,-4.86
2019-05-03 09:00:00,53.00,5.50,5.54,-4.93,273.75,101327.52,,,101295.39,12.35,11.84,11.37,11.44,11.00,1616185.50,2147466.50,,0.09,0.08,0.09,0.10,8.42,0.00,4.95,-4.42
2019-05-03 10:00:00,53.00,5.50,6.74,-4.06,275.04,101340.20,,,101307.07,12.35,11.98,11.84,11.90,11.47,2083132.12,2551356.00,,0.09,0.08,0.09,0.10,8.51,0.00,6.05,-3.74
2019-05-03 11:00:00,53.00,5.50,7.48,-4.00,275.09,101308.03,,,101275.46,12.35,12.12,11.86,11.90,11.47,2156484.50,2809874.50,,0.09,0.08,0.09,0.10,8.60,0.00,6.61,-3.62
2019-05-03 12:00:00,53.00,5.50,7.89,-3.56,275.50,101290.49,,,101257.78,12.35,12.25,11.88,11.90,11.47,2110608.25,2900567.00,,0.09,0.08,0.09,0.10,8.73,0.00,7.02,-3.20
2019-05-03 13:00:00,53.00,5.50,8.56,-2.92,275.56,101280.95,,,101249.00,12.35,12.27,11.91,11.90,11.47,1822157.88,2821247.50,,0.09,0.08,0.09,0.10,8.72,0.00,7.58,-2.63
2019-05-03 14:00:00,53.00,5.50,9.48,-2.90,276.11,101221.30,,,101188.89,12.35,12.25,11.93,11.90,11.47,1528400.62,2577601.50,,0.09,0.08,0.09,0.10,8.39,0.00,8.30,-2.57
2019-05-03 15:00:00,53.00,5.50,9.84,-3.51,276.40,101212.84,,,101180.75,12.35,12.19,11.94,11.90,11.47,1059023.88,2191500.75,,0.09,0.08,0.09,0.10,8.09,0.00,8.52,-3.10
2019-05-03 16:00:00,53.00,5.50,9.57,-4.59,276.90,101163.60,,,101130.71,12.35,12.10,11.95,11.90,11.47,851662.94,1690794.62,,0.09,0.08,0.09,0.10,7.65,0.00,8.28,-4.01
2019-05-03 17:00:00,53.00,5.50,8.58,-5.82,277.50,101155.77,,,101123.32,12.35,11.98,11.96,11.90,11.47,594953.94,1134000.88,,0.09,0.08,0.09,0.10,7.59,0.00,7.38,-5.02
2019-05-03 18:00:00,53.00,5.50,7.00,-6.74,277.28,101120.70,,,101087.64,12.35,11.83,11.95,11.90,11.47,268562.50,590329.81,,0.09,0.08,0.09,0.10,7.70,0.00,6.07,-5.83
2019-05-03 19:00:00,53.00,5.50,6.21,-7.68,276.37,101121.25,,,101088.92,12.35,11.64,11.94,11.89,11.47,75981.12,151932.50,,0.09,0.08,0.09,0.10,7.57,0.00,5.35,-6.55
2019-05-03 20:00:00,53.00,5.50,5.81,-7.46,275.33,101088.45,,,101055.17,12.35,11.49,11.92,11.89,11.47,198.50,194.50,,0.09,0.08,0.09,0.10,7.51,0.00,5.03,-6.38
2019-05-03 21:00:00,53.00,5.50,6.15,-7.12,275.17,101073.66,,,101041.46,12.35,11.34,11.89,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,7.45,0.00,5.30,-6.06
2019-05-03 22:00:00,53.00,5.50,4.99,-6.66,275.03,101088.84,,,101055.60,11.41,10.49,11.86,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,7.39,0.00,4.32,-5.90
2019-05-03 23:00:00,53.00,5.50,5.28,-6.32,275.12,101049.94,,,101017.35,11.41,10.43,11.83,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.97,0.00,4.49,-5.68
2019-05-04 00:00:00,53.00,5.50,5.87,-6.43,275.16,100991.62,,,100958.42,11.41,10.32,11.80,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.82,0.00,5.01,-5.71
2019-05-04 01:00:00,53.00,5.50,6.28,-7.22,275.83,100947.16,,,100914.70,11.41,10.25,11.77,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.60,0.00,5.28,-6.22
2019-05-04 02:00:00,53.00,5.50,6.22,-8.36,276.18,100915.53,,,100883.52,11.41,10.16,11.73,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.15,0.00,5.30,-7.12
2019-05-04 03:00:00,53.00,5.50,6.36,-9.19,276.11,100894.16,,,100861.99,11.41,10.12,11.70,11.89,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.04,0.00,5.48,-7.84
2019-05-04 04:00:00,53.00,5.50,6.66,-10.25,276.04,100888.84,,,100855.99,11.41,10.06,11.67,11.88,11.47,0.12,0.12,,0.09,0.08,0.09,0.10,6.21,0.00,5.71,-8.65
2019-05-04 05:00:00,53.00,5.50,6.50,-10.83,275.81,100878.35,,,100845.70,11.41,10.10,11.63,11.88,11.47,100084.88,110717.25,,0.09,0.08,0.09,0.10,6.47,0.00,5.55,-9.15
2019-05-04 06:00:00,53.00,5.50,6.17,-11.10,275.73,100909.34,,,100876.77,11.41,10.33,11.61,11.88,11.47,454002.00,534193.62,,0.09,0.08,0.09,0.10,6.86,0.00,5.33,-9.49
2019-05-04 07:00:00,53.00,5.50,5.86,-11.24,275.47,100922.03,,,100889.74,11.41,10.51,11.59,11.88,11.47,972677.19,1091570.62,,0.09,0.08,0.09,0.10,7.10,0.00,5.03,-9.63
2019-05-04 08:00:00,53.00,5.50,5.60,-11.00,275.23,100946.92,,,100913.74,11.41,10.56,11.59,11.87,11.47,1096964.75,1658959.75,,0.09,0.08,0.09,0.10,7.17,0.00,4.86,-9.50
2019-05-04 09:00:00,53.00,5.50,5.16,-10.81,275.10,100950.84,,,100918.35,11.41,10.59,11.59,11.87,11.47,1827712.62,2166421.75,,0.09,0.08,0.09,0.10,7.13,0.00,4.52,-9.37
2019-05-04 10:00:00,53.00,5.50,3.21,-8.88,274.69,101006.18,,,100974.06,11.41,10.78,10.86,11.13,10.74,2157625.25,2570262.50,,0.09,0.08,0.09,0.10,6.96,0.00,2.89,-7.84
2019-05-04 11:00:00,53.00,5.50,3.32,-8.54,274.80,101068.41,,,101035.67,11.41,11.07,10.88,11.13,10.74,2447415.00,2832960.50,,0.09,0.08,0.09,0.10,6.94,0.00,3.06,-7.62
2019-05-04 12:00:00,53.00,5.50,2.60,-9.12,274.52,101116.16,,,101083.46,11.41,11.29,10.91,11.13,10.74,2635830.00,2934249.00,,0.09,0.08,0.09,0.10,7.22,0.00,2.38,-8.09
2019-05-04 13:00:00,53.00,5.50,0.15,-9.73,274.65,101185.12,,,101152.03,11.41,11.41,10.94,11.13,10.74,2486347.75,2865135.75,,0.09,0.08,0.09,0.10,7.50,0.00,0.24,-8.60
2019-05-04 14:00:00,53.00,5.50,-1.62,-9.92,275.43,101246.50,,,101214.39,11.41,11.47,10.97,11.13,10.74,2189714.00,2626253.00,,0.09,0.08,0.09,0.10,7.70,0.00,-1.31,-8.74
2019-05-04 15:00:00,53.00,5.50,-1.70,-9.68,275.79,101309.44,,,101276.64,11.41,11.50,11.01,11.13,10.74,1987709.38,2239812.00,,0.09,0.08,0.09,0.10,7.79,0.00,-1.43,-8.54
2019-05-04 16:00:00,53.00,5.50,-0.83,-9.99,275.64,101365.80,,,101333.86,11.41,11.43,11.03,11.12,10.74,1444732.12,1742265.00,,0.09,0.08,0.09,0.10,7.70,0.00,-0.71,-8.74
2019-05-04 17:00:00,53.00,5.50,0.38,-10.20,274.25,101438.52,,,101405.54,11.41,11.26,11.05,11.12,10.74,833857.94,1187950.00,,0.09,0.08,0.09,0.10,7.85,0.00,0.32,-8.89
2019-05-04 18:00:00,53.00,5.50,1.39,-10.39,273.72,101508.82,,,101476.58,11.41,11.09,11.05,11.12,10.74,522642.88,629114.88,,0.09,0.08,0.09,0.10,7.82,0.00,1.19,-8.98
2019-05-04 19:00:00,53.00,5.50,1.81,-10.50,273.14,101555.31,,,101522.97,11.41,10.85,11.05,11.12,10.74,165254.00,169040.62,,0.09,0.08,0.09,0.10,7.76,0.00,1.50,-8.95
2019-05-04 20:00:00,53.00,5.50,1.79,-10.96,273.30,101630.94,,,101598.40,11.41,10.54,11.04,11.12,10.74,496.00,583.38,,0.09,0.08,0.09,0.10,7.67,0.00,1.48,-9.26
2019-05-04 21:00:00,53.00,5.50,1.85,-10.95,273.79,101658.73,,,101626.05,11.41,10.38,11.02,11.12,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.55,0.00,1.55,-9.23
2019-05-04 22:00:00,53.00,5.50,2.24,-10.16,277.72,101694.58,,,101661.83,11.01,10.04,10.99,11.12,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,6.98,0.00,1.88,-8.64
2019-05-04 23:00:00,53.00,5.50,0.89,-10.79,277.62,101716.49,,,101684.12,11.01,9.96,10.97,11.11,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.18,0.00,0.70,-9.08
2019-05-05 00:00:00,53.00,5.50,0.65,-10.64,277.06,101743.50,,,101711.33,11.01,9.84,10.94,11.12,10.75,0.12,0.12,,0.09,0.08,0.09,0.10,7.21,0.00,0.60,-8.92
2019-05-05 01:00:00,53.00,5.50,1.26,-10.78,276.47,101755.55,,,101722.58,11.01,9.87,10.92,11.11,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.42,0.00,1.15,-9.05
2019-05-05 02:00:00,53.00,5.50,1.92,-10.98,276.35,101779.12,,,101746.05,11.01,9.84,10.89,11.11,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.36,0.00,1.73,-9.25
2019-05-05 03:00:00,53.00,5.50,2.69,-10.93,276.23,101823.34,,,101790.51,11.01,9.82,10.86,11.11,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.32,0.00,2.33,-9.20
2019-05-05 04:00:00,53.00,5.50,3.00,-10.77,276.19,101840.18,,,101807.23,11.01,9.84,10.84,11.11,10.74,0.12,0.12,,0.09,0.08,0.09,0.10,7.26,0.00,2.55,-9.01
2019-05-05 05:00:00,53.00,5.50,2.83,-10.70,276.26,101870.08,,,101837.12,11.01,9.85,10.82,11.10,10.74,91901.50,118202.12,,0.09,0.08,0.09,0.10,7.27,0.00,2.42,-8.99
2019-05-05 06:00:00,53.00,5.50,2.41,-10.72,276.36,101942.73,,,101909.02,11.01,9.98,10.80,11.10,10.75,452563.75,543816.88,,0.09,0.08,0.09,0.10,7.30,0.00,2.11,-9.10
2019-05-05 07:00:00,53.00,5.50,2.21,-10.93,276.26,102010.59,,,101977.59,11.01,10.13,10.79,11.10,10.75,837875.25,1093757.75,,0.09,0.08,0.09,0.10,7.52,0.00,1.92,-9.38
2019-05-05 08:00:00,53.00,5.50,2.21,-10.64,276.14,102063.04,,,102030.30,11.01,10.38,10.79,11.10,10.75,1475828.88,1657598.88,,0.09,0.08,0.09,0.10,7.71,0.00,1.93,-9.20
2019-05-05 09:00:00,53.00,5.50,2.49,-10.12,275.40,102076.04,,,102043.05,11.01,10.52,10.80,11.09,10.75,1852907.38,2167539.50,,0.09,0.08,0.09,0.10,7.75,0.00,2.17,-8.80
2019-05-05 10:00:00,53.00,5.50,2.75,-9.19,274.70,102116.43,,,102083.77,11.01,10.62,10.50,10.78,10.44,2204543.00,2573713.25,,0.09,0.08,0.09,0.10,7.98,0.00,2.43,-8.10
2019-05-05 11:00:00,53.00,5.50,3.34,-8.72,274.51,102137.72,,,102104.66,11.01,10.84,10.52,10.78,10.44,2331905.75,2837043.25,,0.09,0.08,0.09,0.10,8.13,0.00,2.98,-7.71
2019-05-05 12:00:00,53.00,5.50,3.93,-8.65,274.70,102162.70,,,102129.95,11.01,11.01,10.55,10.78,10.44,2574380.75,2934637.75,,0.09,0.08,0.09,0.10,8.25,0.00,3.48,-7.63
2019-05-05 13:00:00,53.00,5.50,4.11,-8.50,274.86,102184.53,,,102151.70,11.01,11.08,10.58,10.78,10.44,2202162.50,2859352.00,,0.09,0.08,0.09,0.10,8.22,0.00,3.65,-7.45
2019-05-05 14:00:00,53.00,5.50,4.54,-8.22,275.14,102191.58,,,102158.23,11.01,11.06,10.61,10.78,10.44,1861735.50,2618671.00,,0.09,0.08,0.09,0.10,8.26,0.00,4.02,-7.16
2019-05-05 15:00:00,53.00,5.50,4.94,-7.85,275.43,102191.97,,,102158.98,11.01,11.03,10.64,10.77,10.44,1540402.88,2234903.00,,0.09,0.08,0.09,0.10,8.23,0.00,4.37,-6.84
2019-05-05 16:00:00,53.00,5.50,5.30,-7.49,275.60,102153.92,,,102120.84,11.01,11.00,10.66,10.77,10.44,1425389.62,1740563.88,,0.09,0.08,0.09,0.10,8.17,0.00,4.68,-6.53
2019-05-05 17:00:00,53.00,5.50,5.65,-6.74,275.65,102145.86,,,102113.23,11.01,10.89,10.68,10.77,10.44,813622.75,1185519.75,,0.09,0.08,0.09,0.10,8.11,0.00,4.99,-5.90
2019-05-05 18:00:00,53.00,5.50,6.07,-6.45,275.70,102139.60,,,102106.48,11.01,10.77,10.69,10.77,10.44,502457.38,628483.00,,0.09,0.08,0.09,0.10,7.97,0.00,5.32,-5.63
2019-05-05 19:00:00,53.00,5.50,6.22,-6.33,275.87,102143.28,,,102110.23,11.01,10.60,10.68,10.77,10.44,154243.75,174824.38,,0.09,0.08,0.09,0.10,7.62,0.00,5.34,-5.45
2019-05-05 20:00:00,53.00,5.50,5.83,-5.84,275.76,102150.80,,,102117.20,11.01,10.37,10.67,10.77,10.44,694.38,1020.75,,0.09,0.08,0.09,0.10,7.43,0.00,4.97,-5.03
2019-05-05 21:00:00,53.00,5.50,5.70,-4.99,275.52,102104.45,,,102071.45,11.01,10.28,10.66,10.77,10.44,0.12,0.12,,0.09,0.08,0.09,0.10,7.56,0.00,4.84,-4.28
2019-05-05 22:00:00,53.00,5.50,5.32,-4.17,275.76,102079.40,,,102045.95,11.26,10.40,10.64,10.77,10.44,0.12,0.12,,0.09,0.08,0.09,0.10,7.30,0.00,4.50,-3.35
2019-05-05 23:00:00,53.00,5.50,6.30,-3.58,275.25,102063.59,,,102030.95,11.26,10.29,10.61,10.77,10.44,0.12,0.12,,0.09,0.08,0.09,0.10,7.45,0.00,5.41,-2.98
2019-05-06 00:00:00,53.00,5.50,7.14,-3.78,274.98,102036.66,,,102003.95,11.26,10.28,10.59,10.76,10.44,0.12,0.12,,0.09,0.08,0.09,0.10,7.66,0.00,6.06,-3.16
2019-05-06 01:00:00,53.00,5.50,7.46,-3.59,274.86,101990.48,,,101957.88,11.26,10.16,10.56,10.76,10.44,0.12,0.12,,0.09,0.08,0.09,0.10,7.74,0.00,6.21,-2.95
