time,lat,lon,100m_u_component_of_wind,100m_v_component_of_wind,2m_dewpoint_temperature,mean_sea_level_pressure,mean_wave_direction,mean_wave_period,surface_pressure,sea_surface_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,significant_height_of_combined_wind_waves_and_swell,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,2m_temperature,total_precipitation,10m_u_component_of_wind,10m_v_component_of_wind
2019-05-02 10:00:00,53.00,6.25,8.06,-1.73,282.26,100940.19,,,100882.67,,12.91,10.84,10.26,7.77,1465413.62,2439229.25,,0.16,0.12,0.17,0.25,12.88,0.00,5.88,-1.28
2019-05-02 11:00:00,53.00,6.25,8.71,-3.16,281.92,100887.59,,,100830.59,,13.18,11.03,10.26,7.78,1264698.50,2678646.75,,0.17,0.12,0.17,0.25,11.70,0.00,6.10,-2.16
2019-05-02 12:00:00,53.00,6.25,7.86,-2.70,282.21,100876.47,,,100819.66,,13.15,11.19,10.26,7.78,1121217.25,2770603.25,,0.17,0.12,0.17,0.25,11.57,0.00,5.66,-1.87
2019-05-02 13:00:00,53.00,6.25,8.02,-3.15,282.21,100838.50,,,100781.95,,13.52,11.35,10.26,7.78,1565944.75,2701830.25,,0.17,0.12,0.17,0.25,12.11,0.00,5.80,-2.17
2019-05-02 14:00:00,53.00,6.25,8.11,-3.82,282.31,100797.17,,,100740.59,,13.83,11.51,10.26,7.79,1724304.88,2479423.75,,0.17,0.12,0.17,0.25,12.80,0.00,5.94,-2.71
2019-05-02 15:00:00,53.00,6.25,7.13,-4.59,282.23,100811.81,,,100755.48,,14.16,11.68,10.26,7.79,1834804.75,2115000.00,,0.17,0.12,0.17,0.25,12.90,0.00,5.23,-3.28
2019-05-02 16:00:00,53.00,6.25,5.88,-4.96,281.43,100799.84,,,100742.73,,13.82,11.83,10.27,7.79,1114819.38,1632568.50,,0.17,0.12,0.17,0.25,11.98,0.00,4.35,-3.55
2019-05-02 17:00:00,53.00,6.25,5.12,-5.80,280.46,100829.97,,,100773.05,,13.30,11.93,10.27,7.79,795073.88,1086953.25,,0.17,0.12,0.17,0.25,10.94,0.00,3.72,-4.08
2019-05-02 18:00:00,53.00,6.25,4.25,-6.47,279.67,100877.33,,,100820.73,,12.39,11.95,10.28,7.80,401529.50,548677.19,,0.17,0.12,0.17,0.25,9.83,0.00,2.93,-4.29
2019-05-02 19:00:00,53.00,6.25,3.62,-6.46,279.17,100937.77,,,100880.84,,11.63,11.91,10.28,7.80,102614.25,124812.12,,0.17,0.12,0.17,0.25,9.28,0.00,2.23,-3.67
2019-05-02 20:00:00,53.00,6.25,3.35,-6.00,278.53,100975.26,,,100917.92,,10.90,11.81,10.28,7.80,0.12,0.12,,0.17,0.12,0.17,0.25,8.86,0.00,2.04,-3.20
2019-05-02 21:00:00,53.00,6.25,3.32,-5.97,277.87,101015.49,,,100958.10,,10.36,11.67,10.29,7.80,0.12,0.12,,0.17,0.12,0.17,0.25,8.17,0.00,2.05,-3.13
2019-05-02 22:00:00,53.00,6.25,2.49,-5.65,277.65,101060.82,,,101003.10,,9.67,11.46,10.29,7.81,0.12,0.12,,0.17,0.12,0.17,0.25,7.49,0.00,1.56,-2.95
2019-05-02 23:00:00,53.00,6.25,2.68,-5.40,277.04,101088.77,,,101031.49,,9.07,11.25,10.29,7.81,0.12,0.12,,0.17,0.12,0.17,0.25,6.87,0.00,1.58,-2.47
2019-05-03 00:00:00,53.00,6.25,2.85,-5.07,276.41,101101.84,,,101044.13,,8.35,11.04,10.29,7.82,0.12,0.12,,0.17,0.12,0.17,0.25,6.11,0.00,1.62,-2.14
2019-05-03 01:00:00,53.00,6.25,3.20,-4.90,275.80,101123.99,,,101066.74,,7.93,10.81,10.28,7.82,0.12,0.12,,0.17,0.12,0.17,0.25,5.83,0.00,1.68,-1.80
2019-05-03 02:00:00,53.00,6.25,3.48,-4.83,275.05,101124.23,,,101066.21,,7.20,10.59,10.28,7.82,0.12,0.12,,0.17,0.12,0.17,0.25,5.12,0.00,1.84,-1.73
2019-05-03 03:00:00,53.00,6.25,3.74,-4.89,274.39,101156.55,,,101099.10,,6.76,10.36,10.27,7.82,0.12,0.12,,0.17,0.12,0.17,0.25,4.76,0.00,1.98,-1.80
2019-05-03 04:00:00,53.00,6.25,3.82,-4.92,274.09,101175.58,,,101116.78,,6.52,10.13,10.27,7.83,0.12,0.12,,0.17,0.12,0.17,0.25,4.70,0.00,2.08,-1.95
2019-05-03 05:00:00,53.00,6.25,3.77,-4.47,274.18,101221.53,,,101163.07,,6.59,9.92,10.26,7.83,88132.25,117327.25,,0.17,0.12,0.17,0.25,5.06,0.00,2.33,-1.99
2019-05-03 06:00:00,53.00,6.25,3.50,-3.25,274.52,101258.16,,,101199.60,,7.56,9.74,10.25,7.83,483759.62,550864.31,,0.17,0.12,0.17,0.25,6.74,0.00,2.45,-1.62
2019-05-03 07:00:00,53.00,6.25,4.18,-4.73,273.54,101272.80,,,101214.50,,8.54,9.64,10.23,7.83,872046.88,1102457.62,,0.17,0.12,0.17,0.25,7.83,0.00,3.13,-3.41
2019-05-03 08:00:00,53.00,6.25,4.78,-4.34,272.85,101276.17,,,101218.14,,9.64,9.62,10.22,7.84,1136641.62,1669117.75,,0.17,0.12,0.17,0.25,8.82,0.00,3.65,-3.24
2019-05-03 09:00:00,53.00,6.25,5.45,-4.36,272.50,101267.71,,,101210.43,,10.33,9.67,10.21,7.84,1590296.50,2173906.50,,0.17,0.12,0.17,0.25,9.30,0.00,4.15,-3.25
2019-05-03 10:00:00,53.00,6.25,6.13,-2.80,273.66,101269.20,,,101212.03,,11.17,9.77,10.20,7.84,1907859.75,2574150.75,,0.17,0.12,0.17,0.25,9.71,0.00,4.71,-2.09
2019-05-03 11:00:00,53.00,6.25,7.04,-2.99,273.80,101236.80,,,101179.46,,11.81,9.94,10.19,7.85,1848195.75,2830093.00,,0.17,0.12,0.17,0.25,9.82,0.00,5.36,-2.20
2019-05-03 12:00:00,53.00,6.25,7.84,-2.96,274.45,101216.28,,,101158.78,,12.45,10.13,10.18,7.85,2120726.00,2920251.25,,0.17,0.12,0.17,0.25,10.32,0.00,5.91,-2.13
2019-05-03 13:00:00,53.00,6.25,8.51,-2.68,274.51,101209.71,,,101152.03,,12.60,10.32,10.18,7.85,1997182.25,2833495.25,,0.17,0.12,0.17,0.25,9.92,0.00,6.36,-1.97
2019-05-03 14:00:00,53.00,6.25,9.01,-2.55,274.69,101152.56,,,101094.92,,12.45,10.49,10.17,7.85,1691026.00,2577990.25,,0.17,0.12,0.17,0.25,9.64,0.00,6.65,-1.83
2019-05-03 15:00:00,53.00,6.25,9.32,-2.72,275.29,101147.63,,,101089.78,,12.14,10.62,10.17,7.86,1366916.00,2183238.25,,0.17,0.12,0.17,0.25,9.20,0.00,6.79,-1.91
2019-05-03 16:00:00,53.00,6.25,9.06,-3.29,275.68,101099.10,,,101040.71,,11.62,10.71,10.16,7.86,1053171.50,1676651.25,,0.17,0.12,0.17,0.25,8.32,0.00,6.61,-2.29
2019-05-03 17:00:00,53.00,6.25,8.00,-3.54,276.06,101100.04,,,101042.31,,10.88,10.73,10.16,7.86,662801.25,1115143.00,,0.17,0.12,0.17,0.25,7.34,0.00,5.67,-2.31
2019-05-03 18:00:00,53.00,6.25,6.91,-4.19,275.83,101071.70,,,101014.67,,10.09,10.69,10.16,7.86,320192.00,565931.19,,0.17,0.12,0.17,0.25,6.88,0.00,4.68,-2.54
2019-05-03 19:00:00,53.00,6.25,5.57,-4.44,275.70,101084.54,,,101026.88,,9.10,10.60,10.15,7.87,86247.50,136719.75,,0.17,0.12,0.17,0.25,6.12,0.00,3.47,-2.41
2019-05-03 20:00:00,53.00,6.25,4.79,-4.24,275.18,101048.22,,,100990.13,,8.42,10.46,10.15,7.87,0.12,0.12,,0.17,0.12,0.17,0.25,5.83,0.00,2.89,-2.13
2019-05-03 21:00:00,53.00,6.25,5.03,-3.77,274.69,101032.41,,,100974.49,,7.68,10.29,10.15,7.87,0.12,0.12,,0.17,0.12,0.17,0.25,5.09,0.00,2.78,-1.56
2019-05-03 22:00:00,53.00,6.25,4.46,-2.91,274.12,101041.56,,,100983.60,,7.00,10.07,10.14,7.88,0.12,0.12,,0.17,0.12,0.17,0.25,4.68,0.00,2.21,-0.64
2019-05-03 23:00:00,53.00,6.25,5.29,-2.43,273.94,101008.22,,,100949.31,,6.62,9.85,10.13,7.88,0.12,0.12,,0.17,0.12,0.17,0.25,4.25,0.00,2.58,-0.44
2019-05-04 00:00:00,53.00,6.25,5.80,-2.04,273.76,100953.89,,,100896.38,,6.03,9.60,10.12,7.88,0.12,0.12,,0.17,0.12,0.17,0.25,3.59,0.00,2.72,-0.16
2019-05-04 01:00:00,53.00,6.25,6.20,-1.81,273.79,100910.45,,,100852.66,,5.63,9.36,10.11,7.88,0.12,0.12,,0.17,0.12,0.17,0.25,3.26,0.00,2.74,0.16
2019-05-04 02:00:00,53.00,6.25,6.02,-2.63,273.62,100871.85,,,100813.45,,5.15,9.11,10.10,7.89,0.12,0.12,,0.17,0.12,0.17,0.25,3.09,0.00,2.80,-0.26
2019-05-04 03:00:00,53.00,6.25,6.07,-3.65,273.44,100840.46,,,100782.91,,4.96,8.87,10.08,7.89,0.12,0.12,,0.17,0.12,0.17,0.25,3.00,0.00,2.95,-0.86
2019-05-04 04:00:00,53.00,6.25,6.10,-5.03,273.38,100825.82,,,100768.02,,4.72,8.64,10.06,7.89,0.12,0.12,,0.17,0.12,0.17,0.25,3.10,0.00,3.21,-1.85
2019-05-04 05:00:00,53.00,6.25,5.51,-5.99,273.49,100817.29,,,100759.66,,5.00,8.44,10.05,7.89,104746.88,125881.38,,0.17,0.12,0.17,0.25,3.89,0.00,3.24,-2.88
2019-05-04 06:00:00,53.00,6.25,4.94,-5.96,274.12,100848.13,,,100789.77,,6.25,8.29,10.03,7.90,452464.50,562626.19,,0.17,0.12,0.17,0.25,5.72,0.00,3.19,-3.20
2019-05-04 07:00:00,53.00,6.25,5.48,-8.16,273.51,100846.02,,,100787.73,,7.40,8.22,10.01,7.90,966676.06,1120392.00,,0.17,0.12,0.17,0.25,6.92,0.00,3.96,-5.66
2019-05-04 08:00:00,53.00,6.25,5.25,-8.32,272.93,100859.72,,,100802.73,,8.04,8.24,9.99,7.90,1263210.75,1688315.88,,0.17,0.12,0.17,0.25,7.19,0.00,3.90,-5.96
2019-05-04 09:00:00,53.00,6.25,4.38,-7.94,272.49,100858.86,,,100801.34,,8.25,8.31,9.97,7.90,1794731.25,2192618.50,,0.17,0.12,0.17,0.25,6.99,0.00,3.29,-5.81
2019-05-04 10:00:00,53.00,6.25,3.10,-5.72,273.04,100910.91,,,100853.09,,9.30,8.47,9.95,7.91,2229886.75,2590578.50,,0.17,0.13,0.17,0.25,7.50,0.00,2.42,-4.34
2019-05-04 11:00:00,53.00,6.25,2.97,-5.70,273.33,100964.85,,,100906.67,,10.84,8.70,9.93,7.91,2384378.25,2849339.75,,0.17,0.12,0.17,0.25,7.82,0.00,2.35,-4.36
2019-05-04 12:00:00,53.00,6.25,2.09,-6.96,273.70,101019.88,,,100962.38,,12.03,8.97,9.92,7.91,2592384.00,2942268.50,,0.17,0.12,0.17,0.25,8.48,0.00,1.65,-5.31
2019-05-04 13:00:00,53.00,6.25,0.15,-9.08,274.15,101112.64,,,101054.10,,12.07,9.25,9.91,7.91,2428717.00,2862511.00,,0.17,0.12,0.17,0.25,7.94,0.00,0.19,-6.68
2019-05-04 14:00:00,53.00,6.25,-0.89,-8.78,275.69,101169.23,,,101111.42,,12.17,9.49,9.90,7.91,2187829.25,2613033.00,,0.17,0.12,0.17,0.25,8.63,0.00,-0.61,-6.46
2019-05-04 15:00:00,53.00,6.25,-1.17,-8.91,275.36,101222.70,,,101164.67,,12.21,9.72,9.89,7.92,1973772.88,2216336.75,,0.17,0.12,0.17,0.25,8.67,0.00,-0.80,-6.57
2019-05-04 16:00:00,53.00,6.25,-0.55,-9.22,274.05,101282.27,,,101224.78,,11.80,9.90,9.88,7.92,1581865.12,1713929.62,,0.17,0.12,0.17,0.25,8.02,0.00,-0.34,-6.63
2019-05-04 17:00:00,53.00,6.25,0.34,-8.80,271.99,101361.73,,,101303.54,,10.86,10.01,9.88,7.92,903490.75,1163502.75,,0.17,0.12,0.17,0.25,7.88,0.00,0.28,-6.22
2019-05-04 18:00:00,53.00,6.25,1.28,-7.69,271.95,101440.55,,,101382.61,,9.92,10.03,9.87,7.92,572536.50,606465.94,,0.17,0.12,0.17,0.25,7.01,0.00,0.93,-4.91
2019-05-04 19:00:00,53.00,6.25,2.08,-6.82,271.86,101494.80,,,101437.04,,8.54,9.96,9.87,7.93,151416.75,153293.38,,0.17,0.12,0.17,0.25,5.41,0.00,1.34,-3.51
2019-05-04 20:00:00,53.00,6.25,2.68,-6.06,272.14,101572.93,,,101514.40,,6.93,9.82,9.86,7.93,148.88,145.88,,0.17,0.12,0.17,0.25,4.07,0.00,1.62,-2.48
2019-05-04 21:00:00,53.00,6.25,3.37,-5.83,272.52,101587.18,,,101528.97,,6.01,9.63,9.85,7.93,0.12,0.12,,0.16,0.12,0.17,0.25,3.60,0.00,2.08,-2.22
2019-05-04 22:00:00,53.00,6.25,3.83,-5.59,274.42,101631.33,,,101572.79,,5.90,9.43,9.85,7.93,0.12,0.12,,0.17,0.12,0.17,0.25,4.01,0.00,2.48,-2.44
2019-05-04 23:00:00,53.00,6.25,3.41,-5.82,274.98,101653.24,,,101595.08,,5.56,9.22,9.84,7.93,0.12,0.12,,0.17,0.12,0.17,0.25,3.69,0.00,2.27,-2.46
2019-05-05 00:00:00,53.00,6.25,2.79,-6.30,275.00,101681.74,,,101623.37,,5.08,9.02,9.83,7.94,0.12,0.12,,0.17,0.12,0.17,0.25,3.25,0.00,1.90,-2.76
2019-05-05 01:00:00,53.00,6.25,2.22,-6.52,275.13,101693.09,,,101634.51,,5.14,8.82,9.81,7.94,0.12,0.12,,0.17,0.12,0.17,0.25,3.48,0.00,1.49,-2.87
2019-05-05 02:00:00,53.00,6.25,2.29,-6.49,275.08,101718.61,,,101660.01,,5.12,8.63,9.80,7.94,0.12,0.12,,0.17,0.12,0.17,0.25,3.87,0.00,1.55,-2.92
2019-05-05 03:00:00,53.00,6.25,2.84,-6.59,274.77,101754.07,,,101695.48,,5.02,8.45,9.78,7.94,0.12,0.12,,0.17,0.12,0.17,0.25,3.74,0.00,1.87,-3.05
2019-05-05 04:00:00,53.00,6.25,3.08,-6.94,274.57,101773.41,,,101715.30,,5.12,8.28,9.77,7.95,0.12,0.12,,0.17,0.12,0.17,0.25,3.97,0.00,1.93,-3.16
2019-05-05 05:00:00,53.00,6.25,2.99,-6.92,274.74,101809.10,,,101751.08,,5.11,8.13,9.75,7.95,92347.88,133074.62,,0.17,0.12,0.17,0.25,4.40,0.00,2.06,-3.71
2019-05-05 06:00:00,53.00,6.25,2.51,-6.66,275.49,101877.44,,,101819.02,,5.95,8.02,9.73,7.95,457969.75,566806.06,,0.17,0.12,0.17,0.25,5.95,0.00,1.81,-3.83
2019-05-05 07:00:00,53.00,6.25,2.07,-8.76,275.08,101933.88,,,101874.62,,7.02,7.99,9.72,7.95,948623.12,1123842.88,,0.17,0.12,0.17,0.25,7.19,0.00,1.52,-6.16
2019-05-05 08:00:00,53.00,6.25,1.91,-8.97,274.62,101979.05,,,101921.34,,8.33,8.04,9.70,7.95,1485450.50,1687295.25,,0.17,0.12,0.17,0.25,8.18,0.00,1.44,-6.52
2019-05-05 09:00:00,53.00,6.25,1.99,-8.34,273.69,101997.05,,,101939.02,,9.12,8.16,9.68,7.96,1968813.25,2192278.50,,0.17,0.12,0.17,0.25,8.49,0.00,1.54,-6.16
2019-05-05 10:00:00,53.00,6.25,2.14,-7.48,273.15,102018.66,,,101960.77,,9.93,8.29,9.66,7.96,2287021.25,2594321.00,,0.17,0.12,0.17,0.25,8.77,0.00,1.63,-5.62
2019-05-05 11:00:00,53.00,6.25,2.61,-7.11,272.58,102044.26,,,101985.73,,11.01,8.53,9.65,7.96,2337460.50,2852547.50,,0.17,0.12,0.17,0.25,9.01,0.00,2.00,-5.40
2019-05-05 12:00:00,53.00,6.25,2.85,-6.97,272.49,102071.41,,,102013.91,,11.79,8.80,9.64,7.96,2343560.75,2946642.50,,0.17,0.12,0.17,0.25,9.57,0.00,2.20,-5.30
2019-05-05 13:00:00,53.00,6.25,3.10,-6.71,273.08,102098.81,,,102040.70,,12.12,9.07,9.63,7.96,2132033.75,2864698.25,,0.17,0.12,0.17,0.25,9.66,0.00,2.39,-5.10
2019-05-05 14:00:00,53.00,6.25,3.52,-6.47,273.61,102104.53,,,102046.27,,12.05,9.32,9.62,7.97,1795128.00,2614734.00,,0.17,0.12,0.17,0.25,9.21,0.00,2.69,-4.90
2019-05-05 15:00:00,53.00,6.25,4.04,-6.46,274.13,102110.24,,,102051.95,,11.69,9.53,9.61,7.97,1341225.25,2220808.25,,0.17,0.12,0.17,0.25,8.89,0.00,3.05,-4.83
2019-05-05 16:00:00,53.00,6.25,4.43,-6.61,274.80,102081.44,,,102023.88,,11.52,9.70,9.61,7.97,1405948.00,1720491.00,,0.17,0.12,0.17,0.25,8.84,0.00,3.28,-4.84
2019-05-05 17:00:00,53.00,6.25,4.62,-6.03,274.95,102072.12,,,102013.16,,10.90,9.81,9.60,7.97,840652.62,1160343.50,,0.17,0.12,0.17,0.25,8.33,0.00,3.36,-4.33
2019-05-05 18:00:00,53.00,6.25,4.72,-5.02,275.06,102079.09,,,102021.52,,10.15,9.86,9.60,7.97,491447.00,603403.94,,0.17,0.12,0.17,0.25,7.76,0.00,3.23,-3.31
2019-05-05 19:00:00,53.00,6.25,5.06,-4.34,275.02,102093.10,,,102034.27,,9.19,9.83,9.60,7.98,153599.00,157813.38,,0.17,0.12,0.17,0.25,6.67,0.00,2.95,-2.23
2019-05-05 20:00:00,53.00,6.25,5.14,-3.73,274.97,102110.32,,,102051.20,,7.98,9.73,9.59,7.98,198.50,340.25,,0.17,0.12,0.17,0.25,5.48,0.00,2.79,-1.56
2019-05-05 21:00:00,53.00,6.25,5.16,-2.73,275.15,102075.96,,,102017.45,,7.39,9.59,9.59,7.98,0.12,0.12,,0.17,0.12,0.17,0.25,5.10,0.00,2.73,-0.85
2019-05-05 22:00:00,53.00,6.25,4.95,-1.97,275.32,102051.61,,,101992.91,,6.97,9.42,9.59,7.98,0.12,0.12,,0.17,0.12,0.17,0.25,4.82,0.00,2.14,-0.05
2019-05-05 23:00:00,53.00,6.25,5.52,-0.95,275.40,102030.79,,,101971.91,,6.39,9.22,9.58,7.98,0.12,0.12,,0.17,0.12,0.17,0.25,4.04,0.00,2.49,0.41
2019-05-06 00:00:00,53.00,6.25,6.16,-0.95,275.24,102012.16,,,101953.05,,6.18,9.01,9.57,7.98,0.12,0.12,,0.17,0.12,0.17,0.25,3.96,0.00,2.87,0.31
2019-05-06 01:00:00,53.00,6.25,6.34,-0.76,275.03,101970.91,,,101911.91,,5.63,8.80,9.56,7.99,0.12,0.12,,0.17,0.12,0.17,0.25,3.97,0.00,2.84,0.49
2019-05-06 02:00:00,53.00,6.25,6.58,0.06,274.87,101947.89,,,101889.52,,5.63,8.59,9.55,7.99,0.12,0.12,,0.17,0.12,0.17,0.25,4.23,0.00,2.66,0.95
2019-05-06 03:00:00,53.00,6.25,6.83,0.90,274.73,101932.31,,,101874.52,,5.67,8.39,9.53,7.99,0.12,0.12,,0.17,0.12,0.17,0.25,4.48,0.00,2.67,1.37
2019-05-06 04:00:00,53.00,6.25,6.89,0.83,274.70,101906.48,,,101848.91,,5.75,8.20,9.52,7.99,0.12,0.12,,0.17,0.12,0.17,0.25,4.72,0.00,2.79,1.31
